0_0, 0_1, 0_2, 1_0, 1_1, 1_2, 2_0, 2_1, 2_2, has_horizontal, has_vertical
0, 0.1, 0, 0, 0.1, 0, 0, 0.1, 0, 0, 1
1, 0, 0.1, 1, 0, 0.1, 1, 0, 0.1, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 0, 0, 0.1, 0, 0, 0.1, 0, 0, 0, 1
0, 0, 0.517, 0, 0, 0.517, 0, 0, 0.517, 0, 1
0.345, 0.345, 0.345, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0.264, 0, 0, 0.264, 0, 0, 0.264, 0, 1
0, 0.526, 0, 0, 0.526, 0, 0, 0.526, 0, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
0, 0.975, 0.862, 0, 0.975, 0.862, 0, 0.975, 0.862, 0, 1
0.496, 0.636, 1, 0, 0.14, 1, 0.725, 0.865, 1, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0.1, 0.1, 0.1, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 1, 0.116, 0, 0, 0.274, 0.158, 0.158, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 0, 0.646, 0.1, 0, 0.646, 0.1, 0, 0.646, 0, 1
0.26, 0.26, 0.26, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.356, 0.356, 0.356, 0, 0, 0, 0.759, 0.759, 0.759, 1, 0
0.26, 0.754, 0.753, 0.212, 0.706, 0.705, 0, 0.494, 0.493, 1, 1
0, 0, 0, 0.293, 0.293, 0.293, 0, 0, 0, 1, 0
0, 0, 0, 0.779, 0.779, 0.779, 0.1, 0.1, 0.1, 1, 0
0.419, 0.419, 0.419, 0, 0, 0, 0.526, 0.526, 0.526, 1, 0
0.1, 0, 0.887, 0.548, 0.448, 1, 0.1, 0, 0.887, 1, 1
0.12, 0, 0, 0.12, 0, 0, 0.785, 0.665, 0.665, 1, 1
0.1, 0.1, 0.1, 0, 0, 0, 0.92, 0.92, 0.92, 1, 0
0, 0.636, 0.801, 0.504, 1, 1, 0, 0.636, 0.801, 1, 1
0, 0.67, 0.461, 0.897, 1, 1, 0, 0.67, 0.461, 1, 1
0, 0.302, 0, 0.371, 0.673, 0.371, 0, 0.302, 0, 1, 1
0.814, 0.1, 0, 0.814, 0.1, 0, 1, 0.934, 0.834, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.476, 0.513, 0.582, 1, 1, 0.609, 1, 1, 1, 1
0.976, 0, 0.1, 0.976, 0, 0.1, 0.976, 0, 0.1, 0, 1
0, 0.512, 0, 0, 0.512, 0, 0, 0.512, 0, 0, 1
0, 0, 0, 0.575, 0.575, 0.575, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0.111, 0.111, 0.111, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 1, 0.64, 0, 0, 0.64, 0, 0, 1, 1
0.49, 0.639, 0.49, 0, 0.149, 0, 0, 0.149, 0, 1, 1
0, 0, 0, 0, 0, 0, 0.49, 0.49, 0.49, 1, 0
0, 0.494, 0.464, 0, 0.494, 0.464, 0, 0.494, 0.464, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.717, 0.473, 0, 0.717, 0.473, 0, 0.717, 0.473, 0, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.879, 0, 0, 0.879, 0, 0, 0.879, 0, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.141, 0, 0, 0.141, 0, 0, 0.141, 0, 0, 0, 1
0.655, 0, 0, 1, 0.555, 0.555, 1, 0.444, 0.444, 1, 1
1, 0.393, 0.393, 0.856, 0, 0, 0.956, 0.1, 0.1, 1, 1
0.469, 0, 0.666, 0.469, 0, 0.666, 0.469, 0, 0.666, 0, 1
0, 0, 0.823, 0.583, 0.583, 1, 0, 0, 0.823, 1, 1
0.1, 0, 0.402, 0.477, 0.377, 0.779, 0.1, 0, 0.402, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.943, 0.943, 0.943, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0.969, 0, 0, 0.969, 0, 0, 0.969, 0, 1
0.546, 0.546, 0.546, 0, 0, 0, 0.407, 0.407, 0.407, 1, 0
0, 0.374, 0, 0, 0.374, 0, 0.366, 0.74, 0.366, 1, 1
1, 0.662, 0.562, 0.605, 0.1, 0, 0.605, 0.1, 0, 1, 1
0, 0, 0, 0.282, 0.282, 0.282, 0, 0, 0, 1, 0
0.1, 0.1, 0.1, 0, 0, 0, 0.674, 0.674, 0.674, 1, 0
0, 0, 0.1, 0.501, 0.501, 0.601, 0.811, 0.811, 0.911, 1, 1
0.1, 0.747, 0.561, 0, 0.647, 0.461, 0.577, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0.279, 0.951, 0.951, 1, 0.562, 0.562, 0.841, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.593, 0.593, 0.593, 0, 0, 0, 0, 0, 0, 1, 0
1, 1, 1, 0, 0, 0.1, 0, 0, 0.1, 1, 1
0, 0, 0, 0.751, 0.751, 0.751, 0.254, 0.254, 0.254, 1, 0
0, 0, 0.29, 0, 0, 0.29, 0, 0, 0.29, 0, 1
0.652, 0.652, 0.652, 0, 0, 0, 0, 0, 0, 1, 0
0.921, 0.921, 0.921, 0, 0, 0, 0.233, 0.233, 0.233, 1, 0
1, 0.88, 1, 0.882, 0, 0.634, 0.882, 0, 0.634, 1, 1
0, 0, 0.34, 0, 0, 0.34, 0, 0, 0.34, 0, 1
1, 1, 1, 0.662, 0.662, 0.662, 0, 0, 0, 1, 0
0, 0, 0.743, 0, 0, 0.743, 0, 0, 0.743, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.339, 0.339, 0.339, 0.351, 0.351, 0.351, 0, 0, 0, 1, 0
0.645, 0.645, 0.645, 0, 0, 0, 0.518, 0.518, 0.518, 1, 0
0.607, 0.321, 0, 0.607, 0.321, 0, 0.607, 0.321, 0, 0, 1
0.766, 0.53, 0, 1, 1, 0.57, 0.766, 0.53, 0, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.741, 0.741, 0.741, 0, 0, 0, 0, 0, 0, 1, 0
0, 0.414, 0.845, 0, 0.414, 0.845, 0, 0.414, 0.845, 0, 1
0.517, 0, 0, 0.517, 0, 0, 0.517, 0, 0, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.724, 1, 0.436, 0.288, 1, 0, 0.288, 1, 0, 1, 1
0.216, 1, 0.216, 0, 1, 0, 0, 1, 0, 1, 1
0.426, 1, 0, 0.426, 1, 0, 0.426, 1, 0, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.366, 0, 0.604, 0.366, 0, 0.604, 0.366, 0, 0.604, 0, 1
0.14, 0.14, 0.14, 0.579, 0.579, 0.579, 0, 0, 0, 1, 0
0.611, 0, 0, 0.611, 0, 0, 0.611, 0, 0, 0, 1
0.835, 0.835, 0.835, 0, 0, 0, 1, 1, 1, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.52, 1, 0.52, 0, 0.582, 0, 0.651, 1, 0.651, 1, 1
0, 0, 0, 0.664, 0.664, 0.664, 0, 0, 0, 1, 0
0, 0, 0, 0.499, 0.499, 0.499, 0, 0, 0, 1, 0
0, 0.607, 0, 0, 0.607, 0, 0, 0.607, 0, 0, 1
0, 0.578, 0.647, 0.218, 0.796, 0.865, 0, 0.578, 0.647, 1, 1
0.493, 0, 0.744, 0.493, 0, 0.744, 0.493, 0, 0.744, 0, 1
0.387, 0, 0.817, 0.387, 0, 0.817, 0.387, 0, 0.817, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.783, 0, 0.75, 0.783, 0, 0.75, 0.783, 0, 0.75, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.356, 0.356, 0.356, 0.1, 0.1, 0.1, 0, 0, 0, 1, 0
0, 0, 0, 0.602, 0.602, 0.602, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.569, 0.809, 0, 0.569, 0.809, 0, 0.569, 0.809, 0, 1
0.952, 0.952, 0.952, 0.502, 0.502, 0.502, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0.748, 0.748, 0.748, 0, 0, 0, 1, 0
0, 1, 0.1, 0.734, 1, 0.834, 0.545, 1, 0.645, 1, 1
0.798, 0, 0, 0.798, 0, 0, 0.898, 0.1, 0.1, 1, 1
0.1, 0, 0, 0.354, 0.254, 0.254, 0.278, 0.178, 0.178, 1, 1
0.453, 0.453, 0.971, 0.115, 0.115, 0.634, 0, 0, 0.518, 1, 1
0.749, 0.531, 0.989, 0.219, 0, 0.458, 0.427, 0.208, 0.666, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.439, 0.504, 0, 0.439, 0.504, 0, 0.439, 0.504, 0, 0, 1
0, 0, 0, 0.976, 0.976, 0.976, 0, 0, 0, 1, 0
0.28, 0, 0, 0.28, 0, 0, 0.28, 0, 0, 0, 1
0, 0.494, 0, 0.122, 0.617, 0.122, 0.802, 1, 0.802, 1, 1
0.1, 0, 0, 0.1, 0, 0, 0.1, 0, 0, 0, 1
0, 0, 0.534, 0.768, 0.768, 1, 0, 0, 0.534, 1, 1
0, 0.1, 0.592, 0, 0.1, 0.592, 0, 0.1, 0.592, 0, 1
0, 0.656, 0, 0, 0.656, 0, 0, 0.656, 0, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0.659, 0.659, 0.659, 0, 0, 0, 1, 0
0.378, 0.378, 0.378, 0, 0, 0, 0.336, 0.336, 0.336, 1, 0
0.703, 0, 0.625, 1, 0.331, 0.956, 1, 0.746, 1, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.948, 0, 0, 0.948, 0, 0, 0.948, 0, 0, 0, 1
0.622, 0, 0, 1, 0.67, 0.67, 1, 0.45, 0.45, 1, 1
0.698, 0.521, 0.521, 0.177, 0, 0, 0.177, 0, 0, 1, 1
0, 0, 0.43, 0.1, 0.1, 0.53, 0.525, 0.525, 0.955, 1, 1
0.641, 0.641, 0.641, 0.305, 0.305, 0.305, 0, 0, 0, 1, 0
0.329, 0.329, 0.329, 0.252, 0.252, 0.252, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.909, 0.394, 0.1, 1, 1, 0.757, 0.809, 0.294, 0, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.692, 0.692, 0.692, 0.1, 0.1, 0.1, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 1, 0
0.638, 0.522, 0, 1, 1, 0.631, 1, 1, 0.584, 1, 1
0, 0, 0, 0.608, 0.608, 0.608, 0.456, 0.456, 0.456, 1, 0
0.707, 0, 0.586, 0.707, 0, 0.586, 0.707, 0, 0.586, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.64, 0.64, 0.64, 0, 0, 0, 1, 1, 1, 1, 0
0, 0, 0, 0, 0, 0, 0.761, 0.761, 0.761, 1, 0
1, 1, 1, 0, 0, 0, 0.593, 0.593, 0.593, 1, 0
0, 0, 0, 0.746, 0.746, 0.746, 0.429, 0.429, 0.429, 1, 0
1, 0.22, 0, 1, 0.22, 0, 1, 0.22, 0, 0, 1
0, 0.442, 0, 0, 0.442, 0, 0, 0.442, 0, 0, 1
0.473, 1, 0.473, 0, 0.784, 0, 0.605, 1, 0.605, 1, 1
0.38, 0.38, 0.38, 0, 0, 0, 0, 0, 0, 1, 0
0.822, 0.853, 0, 1, 1, 0.651, 1, 1, 0.19, 1, 1
0, 0, 0.956, 0.611, 0.611, 1, 0.107, 0.107, 1, 1, 1
0, 0, 0.29, 0, 0, 0.29, 0, 0, 0.29, 0, 1
0, 0.3, 0, 0, 0.3, 0, 0, 0.3, 0, 0, 1
0, 0.324, 0, 0, 0.324, 0, 0, 0.324, 0, 0, 1
0, 0, 0.812, 0.659, 0.659, 1, 0, 0, 0.812, 1, 1
0, 0, 0, 0, 0, 0, 0.972, 0.972, 0.972, 1, 0
0.547, 0.677, 0.1, 0.447, 0.577, 0, 0.447, 0.577, 0, 1, 1
0.42, 0.737, 1, 0.879, 1, 1, 0, 0.316, 0.896, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 1, 0, 1, 0.213, 0, 1, 0.213, 1, 1
0.424, 0, 0, 0.61, 0.186, 0.186, 0.424, 0, 0, 1, 1
0, 0.231, 0, 0, 0.231, 0, 0, 0.231, 0, 0, 1
0, 0.325, 0, 0.623, 0.948, 0.623, 0, 0.325, 0, 1, 1
0.1, 0.803, 0.679, 0, 0.703, 0.579, 0, 0.703, 0.579, 1, 1
0, 0.365, 0.538, 0.368, 0.732, 0.906, 0, 0.365, 0.538, 1, 1
0.727, 0.88, 0.727, 0, 0.153, 0, 0, 0.153, 0, 1, 1
0, 0.376, 0.21, 0, 0.376, 0.21, 0, 0.376, 0.21, 0, 1
1, 0.884, 1, 0.749, 0, 0.379, 0.749, 0, 0.379, 1, 1
0.476, 0, 0, 0.476, 0, 0, 0.476, 0, 0, 0, 1
0, 0.81, 0, 0, 0.81, 0, 0, 0.81, 0, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.479, 0.479, 0.479, 0.21, 0.21, 0.21, 0, 0, 0, 1, 0
0.804, 0.38, 0, 0.804, 0.38, 0, 0.804, 0.38, 0, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.59, 0.413, 0, 0.59, 0.413, 0, 0.59, 0.413, 0, 1
1, 1, 1, 0.599, 0.599, 0.599, 0, 0, 0, 1, 0
1, 0.869, 0.769, 0.697, 0.1, 0, 0.697, 0.1, 0, 1, 1
0.588, 0, 0, 0.588, 0, 0, 0.588, 0, 0, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.242, 0.242, 0.389, 0, 0, 0.147, 0, 0, 0.147, 1, 1
0, 0, 0, 0, 0, 0, 0.572, 0.572, 0.572, 1, 0
0.542, 0, 0.671, 0.859, 0.317, 0.988, 0.542, 0, 0.671, 1, 1
0.668, 0.1, 0, 0.668, 0.1, 0, 0.668, 0.1, 0, 0, 1
0, 0.5, 0.254, 1, 1, 1, 0, 0.5, 0.254, 1, 1
0.7, 0, 0.741, 0.7, 0, 0.741, 0.7, 0, 0.741, 0, 1
1, 1, 1, 0, 0.565, 0.1, 0.108, 0.673, 0.208, 1, 1
0, 0, 0.1, 0, 0, 0.1, 0, 0, 0.1, 0, 1
1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
0, 0, 0, 0, 0, 0, 0.71, 0.71, 0.71, 1, 0
0, 0.55, 0.685, 0, 0.55, 0.685, 0, 0.55, 0.685, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.588, 0.795, 0.281, 0.868, 1, 0.772, 1, 1, 1, 1
0.746, 0.45, 0.35, 0.397, 0.1, 0, 0.892, 0.596, 0.496, 1, 1
0.697, 0, 0.995, 0.697, 0, 0.995, 1, 0.317, 1, 1, 1
0.12, 0.12, 0.12, 0, 0, 0, 0.369, 0.369, 0.369, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.252, 0.252, 0.252, 0.136, 0.136, 0.136, 0, 0, 0, 1, 0
0, 0, 0.385, 0, 0, 0.385, 0, 0, 0.385, 0, 1
0.666, 0, 0.1, 0.666, 0, 0.1, 0.666, 0, 0.1, 0, 1
0.502, 0.402, 0.402, 0.1, 0, 0, 0.1, 0, 0, 1, 1
0.45, 0, 0.568, 0.45, 0, 0.568, 0.45, 0, 0.568, 0, 1
0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0
0.471, 0, 0.1, 0.471, 0, 0.1, 0.471, 0, 0.1, 0, 1
0, 0, 0, 0.663, 0.663, 0.663, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0.556, 0.556, 0.556, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.54, 0, 0, 1, 0.711, 0.711, 0.54, 0, 0, 1, 1
0, 0.566, 0.648, 0, 0.566, 0.648, 0, 0.566, 0.648, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0.438, 0, 0, 0.438, 0, 0, 0.438, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.69, 0, 0, 0.69, 0, 0, 0.69, 0, 0, 0, 1
0.132, 0.132, 0.132, 0, 0, 0, 0.642, 0.642, 0.642, 1, 0
0, 0.492, 0, 0, 0.492, 0, 0, 0.492, 0, 0, 1
0.248, 0.248, 1, 1, 1, 1, 0, 0, 0.951, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.361, 0.361, 0.361, 0, 0, 0, 0, 0, 0, 1, 0
0.982, 1, 0.982, 0, 0.414, 0, 0, 0.414, 0, 1, 1
0, 0.824, 0.215, 0.648, 1, 0.863, 0.59, 1, 0.805, 1, 1
0.827, 0, 0, 0.827, 0, 0, 0.827, 0, 0, 0, 1
1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.485, 0, 0, 0.485, 0, 0, 0.485, 0, 0, 1
0.336, 0.75, 0, 0.949, 1, 0.613, 0.336, 0.75, 0, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.791, 0.791, 0.791, 0, 0, 0, 0, 0, 0, 1, 0
0.249, 1, 0.249, 0.627, 1, 0.627, 0, 0.908, 0, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.45, 0, 0.1, 0.55, 0.1, 1, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.662, 0, 0, 0.662, 0, 0, 0.662, 0, 0, 1
0, 0, 0, 0, 0, 0, 0.731, 0.731, 0.731, 1, 0
0, 0, 0.504, 0, 0, 0.504, 0, 0, 0.504, 0, 1
0.286, 0, 0, 0.286, 0, 0, 0.286, 0, 0, 0, 1
1, 0.468, 1, 0.729, 0, 0.7, 0.729, 0, 0.7, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.573, 0.573, 0.573, 0, 0, 0, 0.972, 0.972, 0.972, 1, 0
0.742, 0.76, 0, 0.742, 0.76, 0, 0.742, 0.76, 0, 0, 1
0, 0.522, 0.661, 0, 0.522, 0.661, 0, 0.522, 0.661, 0, 1
0.363, 0.363, 0.363, 0, 0, 0, 0.415, 0.415, 0.415, 1, 0
0, 0, 0, 0.922, 0.922, 0.922, 0, 0, 0, 1, 0
0, 0, 0, 0.658, 0.658, 0.658, 0, 0, 0, 1, 0
0.331, 0.331, 0.331, 0, 0, 0, 0.1, 0.1, 0.1, 1, 0
0.344, 0.344, 0.344, 0.625, 0.625, 0.625, 0, 0, 0, 1, 0
0, 0, 0.713, 0.619, 0.619, 1, 0, 0, 0.713, 1, 1
0.66, 0, 0, 0.66, 0, 0, 0.66, 0, 0, 0, 1
0, 0.358, 0.238, 0, 0.358, 0.238, 0, 0.358, 0.238, 0, 1
0.221, 0, 0, 0.221, 0, 0, 0.221, 0, 0, 0, 1
0.409, 0.409, 0.409, 0, 0, 0, 0.617, 0.617, 0.617, 1, 0
0, 0.631, 0.474, 0.664, 1, 1, 0, 0.631, 0.474, 1, 1
0, 0, 0, 0, 0, 0, 0.272, 0.272, 0.272, 1, 0
0, 0, 0.552, 0, 0, 0.552, 0, 0, 0.552, 0, 1
0, 0.399, 0, 0, 0.399, 0, 0, 0.399, 0, 0, 1
0.29, 0.766, 0.939, 0.1, 0.575, 0.749, 0, 0.475, 0.649, 1, 1
0.649, 0.339, 0.339, 0.31, 0, 0, 0.693, 0.383, 0.383, 1, 1
0, 0.1, 0.1, 0, 0.1, 0.1, 0, 0.1, 0.1, 0, 1
0, 0, 0, 0, 0, 0, 0.689, 0.689, 0.689, 1, 0
0.988, 0.988, 0.988, 0, 0, 0, 0, 0, 0, 1, 0
0, 0.766, 0, 0.798, 1, 0.798, 0.607, 1, 0.607, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.552, 0.552, 0.552, 0, 0, 0, 0.676, 0.676, 0.676, 1, 0
0, 0, 0, 0, 0, 0, 0.56, 0.56, 0.56, 1, 0
0.726, 0.726, 0.726, 0, 0, 0, 0, 0, 0, 1, 0
0.962, 0.962, 0.962, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.729, 0, 0, 0.729, 0, 0.601, 1, 0.601, 1, 1
0, 0.771, 0, 0, 0.771, 0, 0, 0.771, 0, 0, 1
0, 0, 0.658, 0, 0, 0.658, 0, 0, 0.658, 0, 1
0, 0, 0.716, 0.858, 0.858, 1, 0, 0, 0.716, 1, 1
0.778, 0.415, 0, 0.778, 0.415, 0, 0.778, 0.415, 0, 0, 1
0, 0.955, 0, 0, 0.955, 0, 0, 0.955, 0, 0, 1
0, 0.942, 0, 0.272, 1, 0.272, 0, 0.942, 0, 1, 1
0.571, 0.571, 0.571, 0, 0, 0, 0.679, 0.679, 0.679, 1, 0
0, 0.57, 0.501, 0, 0.57, 0.501, 0, 0.57, 0.501, 0, 1
0, 0.552, 0, 0, 0.552, 0, 0, 0.552, 0, 0, 1
0, 0, 0, 0, 0, 0, 0.507, 0.507, 0.507, 1, 0
0, 0, 0.1, 0, 0, 0.1, 0, 0, 0.1, 0, 1
1, 1, 0.514, 0.762, 0.5, 0, 1, 1, 0.556, 1, 1
0.581, 1, 0.581, 0, 0.496, 0, 0, 0.496, 0, 1, 1
0, 0, 0.676, 0, 0, 0.676, 0, 0, 0.676, 0, 1
0, 0.25, 0, 0, 0.25, 0, 0, 0.25, 0, 0, 1
0.599, 0.599, 0.599, 0, 0, 0, 0, 0, 0, 1, 0
0.521, 0.521, 0.521, 0, 0, 0, 1, 1, 1, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.256, 0, 0, 0.256, 0, 0, 0.256, 0, 0, 1
0.181, 0.551, 0, 0.286, 0.656, 0.105, 0.993, 1, 0.812, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.321, 0, 0.319, 0.321, 0, 0.319, 0.321, 0, 0.319, 0, 1
0, 0, 0, 0.199, 0.199, 0.199, 0.496, 0.496, 0.496, 1, 0
0, 0.419, 0.657, 0, 0.419, 0.657, 0, 0.419, 0.657, 0, 1
0, 0.578, 0.544, 0, 0.578, 0.544, 0, 0.578, 0.544, 0, 1
0.53, 0, 0, 0.53, 0, 0, 0.53, 0, 0, 0, 1
0.698, 0.698, 0.698, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.31, 0.944, 0.849, 0, 0.634, 0.54, 0.208, 0.842, 0.748, 1, 1
0.257, 0, 0, 1, 0.843, 0.843, 0.455, 0.198, 0.198, 1, 1
0, 0.261, 0.1, 0, 0.261, 0.1, 0, 0.261, 0.1, 0, 1
0, 0, 0.72, 0.671, 0.671, 1, 0, 0, 0.72, 1, 1
0.1, 0.619, 0, 0.1, 0.619, 0, 0.599, 1, 0.499, 1, 1
0.873, 0, 0, 0.873, 0, 0, 0.873, 0, 0, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0.734, 0.734, 0.734, 0, 0, 0, 1, 0
1, 0.693, 0.793, 0.319, 0, 0.1, 0.478, 0.159, 0.259, 1, 1
0, 0.649, 0.67, 0, 0.649, 0.67, 0, 0.649, 0.67, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.558, 0.558, 0.558, 0, 0, 0, 0, 0, 0, 1, 0
0.451, 0.451, 0.746, 0, 0, 0.295, 0.1, 0.1, 0.395, 1, 1
0, 1, 0.774, 0.925, 1, 1, 0, 1, 0.774, 1, 1
0, 0, 0, 0.266, 0.266, 0.266, 0, 0, 0, 1, 0
0, 0.245, 0, 0, 0.245, 0, 0, 0.245, 0, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.381, 0, 0, 0.381, 0, 0, 0.381, 0, 0, 1
0.415, 0.415, 0.415, 0.304, 0.304, 0.304, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0.817, 0.717, 1, 0.712, 0.612, 0.608, 0.1, 0, 1, 1
0, 0.899, 0.1, 0, 0.899, 0.1, 0.264, 1, 0.364, 1, 1
0.435, 0.435, 0.435, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0.679, 0, 0, 0.679, 0, 0, 0.679, 0, 1
0, 0.711, 0, 0, 0.711, 0, 0, 0.711, 0, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0.764, 0.312, 0.312, 1, 0.1, 0.1, 0.864, 1, 1
0, 0, 0, 0.565, 0.565, 0.565, 0.851, 0.851, 0.851, 1, 0
1, 1, 0.357, 0.746, 0.677, 0, 0.746, 0.677, 0, 1, 1
0.1, 0.591, 0, 0.1, 0.591, 0, 0.1, 0.591, 0, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 0, 0.375, 0.1, 0, 0.375, 0.1, 0, 0.375, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.301, 0.238, 0, 0.301, 0.238, 0.246, 0.547, 0.484, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.541, 1, 0.541, 0.69, 1, 0.69, 0, 0.819, 0, 1, 1
